DEPTH_MD,GROUP,FORMATION,RMED,RDEP,RHOB,GR,NPHI,PEF,DTC,DTS,ROPA
1552.328,HORDALAND GP.,Skade Fm.,0.9177422523,0.8946146369,2.1713712215,143.38847351,0.4458857775,4.95195961,139.64430237,336.55926514,66.850456238
1552.48,HORDALAND GP.,Skade Fm.,0.9303210378,0.9063666463,2.1723451614,141.40635681,0.4377404153,5.196231842,139.87356567,335.90344238,73.833152771
1552.632,HORDALAND GP.,Skade Fm.,0.9445964694,0.9192324281,2.1656646729,139.40213013,0.4199848473,5.6753196716,139.56271362,341.87380981,80.815849304
1552.784,HORDALAND GP.,Skade Fm.,0.9498025179,0.9252589941,2.1579604149,140.40736389,0.4253188968,6.115981102,138.11549377,347.22247314,87.798545837
1552.936,HORDALAND GP.,Skade Fm.,0.9447745681,0.9208400249,2.1619510651,138.19099426,0.4339097142,6.407389164,136.86593628,347.26296997,94.781242371
1553.088,HORDALAND GP.,Skade Fm.,0.9330209494,0.9057074189,2.1785018444,136.43418884,0.4204057455,6.5881795883,137.11468506,345.85223389,96.594467163
1553.24,HORDALAND GP.,Skade Fm.,0.9092069864,0.8813386559,2.2025268078,136.2558136,0.4174673259,6.3913998604,138.34487915,344.05493164,94.648071289
1553.392,HORDALAND GP.,Skade Fm.,0.8916211724,0.8683430552,2.2219691277,134.88330078,0.4144440293,5.93978405,140.66902161,344.18286133,92.701683044
1553.544,HORDALAND GP.,Skade Fm.,0.8931509256,0.8731339574,2.2237193584,138.39427185,0.411334008,5.565887928,143.12205505,345.56246948,90.7552948
1553.696,HORDALAND GP.,Skade Fm.,0.8976989388,0.8797807097,2.2114024162,140.28596497,0.4082376659,5.0992212296,142.3465271,345.26721191,88.808906555
1553.848,HORDALAND GP.,Skade Fm.,0.9003850222,0.8816598058,2.2038271427,138.39500427,0.3935626745,4.5140128136,140.27998352,343.33328247,86.862510681
1554.0,HORDALAND GP.,Skade Fm.,0.9009109735,0.8819590211,2.2012207508,135.17721558,0.4006456435,4.154747963,139.09283447,345.13061523,84.916122437
1554.152,HORDALAND GP.,Skade Fm.,0.9011438489,0.8834711909,2.203471899,133.36462402,0.4292909205,4.0478029251,138.47570801,349.84057617,99.224937439
1554.304,HORDALAND GP.,Skade Fm.,0.9138205647,0.893784821,2.220533371,133.03152466,0.4455854595,4.1119027138,138.05303955,353.16085815,113.53376007
1554.456,HORDALAND GP.,Skade Fm.,0.9330638647,0.9106728435,2.2792079449,131.81260681,0.438213706,4.6037874222,137.23445129,355.4670105,127.84257507
1554.608,HORDALAND GP.,Skade Fm.,0.9631522894,0.9261373878,2.3816273212,126.86343384,0.4414880276,5.3955621719,134.62384033,357.31268311,142.15139771
1554.76,HORDALAND GP.,Skade Fm.,1.0432721376,1.0229805708,2.4257330894,118.42926025,0.451531142,5.8960456848,131.05206299,358.61831665,156.46022034
1554.912,HORDALAND GP.,Skade Fm.,1.1273036003,1.0980504751,2.3341081142,115.70800018,0.4569168389,6.0507993698,129.5120697,355.62011719,170.76902771
1555.064,HORDALAND GP.,Skade Fm.,1.0884284973,1.0328346491,2.2248983383,121.84686279,0.4514954388,6.0464859009,129.7408905,349.87371826,174.1690979
1555.216,HORDALAND GP.,Skade Fm.,0.9953520894,0.9500343204,2.192830801,129.3143158,0.4354498088,6.2351350784,131.09825134,341.64297485,162.56964111
1555.368,HORDALAND GP.,Skade Fm.,0.9569318295,0.9189543128,2.192813158,134.83969116,0.4236670732,6.4989905357,132.70770264,333.57080078,150.97016907
1555.52,HORDALAND GP.,Skade Fm.,0.9451279044,0.9172635674,2.1922883987,140.72148132,0.4233457744,6.7066249847,133.84313965,336.52929688,139.37071228
1555.672,HORDALAND GP.,Skade Fm.,0.9469613433,0.9256161451,2.1915519238,143.04844666,0.4534590542,6.8649940491,134.72583008,342.8833313,127.77124786
1555.824,HORDALAND GP.,Skade Fm.,0.9549902678,0.9348922372,2.1939454079,139.17460632,0.4622941017,6.8577628136,135.49241638,343.38919067,116.17178345
1555.976,HORDALAND GP.,Skade Fm.,0.9530937672,0.9346741438,2.2016997337,134.97894287,0.436783433,6.6458425522,135.83880615,340.6489563,104.57232666
1556.128,HORDALAND GP.,Skade Fm.,0.9384762645,0.9232161045,2.2150521278,137.37924194,0.4155498445,6.2948713303,135.96147156,340.11178589,101.76763916
1556.28,HORDALAND GP.,Skade Fm.,0.9194256663,0.9056130052,2.2177846432,143.56326294,0.3923688531,5.5782585144,136.38841248,344.53692627,100.61197662
1556.432,HORDALAND GP.,Skade Fm.,0.9077419639,0.8950325847,2.2126092911,144.64764404,0.3760443926,4.8137850761,136.22041321,348.27688599,99.456314087
1556.584,HORDALAND GP.,Skade Fm.,0.9183334112,0.8926771879,2.2119572163,141.16357422,0.3862760961,4.5465188026,135.42858887,348.64736938,98.30065155
1556.736,HORDALAND GP.,Skade Fm.,0.9334804416,0.9166730046,2.2292826176,137.88308716,0.4267144799,4.502363205,134.89530945,344.61218262,97.144981384
1556.888,HORDALAND GP.,Skade Fm.,0.981282711,0.9711651206,2.2849919796,137.42440796,0.4380400777,4.6371817589,134.80587769,341.36630249,95.989318848
1557.04,HORDALAND GP.,Skade Fm.,1.0206199884,0.9780780077,2.3086571693,134.34555054,0.4229153395,4.6694459915,134.78982544,342.36505127,95.822685242
1557.192,HORDALAND GP.,Skade Fm.,0.9838047028,0.9403061271,2.2672424316,132.91662598,0.4234273434,4.4684009552,134.70951843,341.61990356,98.425331116
1557.344,HORDALAND GP.,Skade Fm.,0.9332853556,0.903635025,2.2238094807,138.69885254,0.4231700003,4.3401646614,134.61143494,337.58877563,101.02797699
1557.496,HORDALAND GP.,Skade Fm.,0.900855422,0.8761740923,2.2008829117,143.8787384,0.4306186736,4.4852080345,135.55435181,335.39239502,103.63062286
1557.648,HORDALAND GP.,Skade Fm.,0.8925605416,0.8729723692,2.2175395489,145.28518677,0.4371131361,5.1199183464,138.81472778,339.05151367,106.23326874
1557.8,HORDALAND GP.,Skade Fm.,0.8933392763,0.8710569143,2.2239699364,137.79832458,0.436714232,5.8543009758,142.16708374,343.96325684,108.83591461
1557.952,HORDALAND GP.,Skade Fm.,0.893546164,0.8700614572,2.1974039078,130.20561218,0.4365000129,6.2107343674,141.6592865,345.92230225,111.43856049
1558.104,HORDALAND GP.,Skade Fm.,0.8938754797,0.8738483191,2.1929974556,129.40956116,0.4435243607,6.3724060059,138.75831604,346.04483032,111.76561737
1558.256,HORDALAND GP.,Skade Fm.,0.8999974132,0.8819236159,2.1998758316,132.1975708,0.4481481016,6.2819933891,136.6578064,343.90078735,111.03850555
1558.408,HORDALAND GP.,Skade Fm.,0.9110749364,0.8915362954,2.2067034245,138.81877136,0.4369477034,6.1703782082,135.62486267,338.6963501,110.31139374
1558.56,HORDALAND GP.,Skade Fm.,0.9221054912,0.899690032,2.221862793,144.0148468,0.4438265264,5.9248695374,135.40032959,332.94207764,109.58428192
1558.712,HORDALAND GP.,Skade Fm.,0.9289959669,0.9029365182,2.2339532375,141.44792175,0.442043364,5.496407032,135.24491882,328.80300903,108.8571701
1558.864,HORDALAND GP.,Skade Fm.,0.9255549312,0.90224576,2.2228400707,136.35731506,0.4169876277,4.9965906143,135.65299988,329.24673462,108.13005829
1559.016,HORDALAND GP.,Skade Fm.,0.9154676199,0.897780478,2.2083053589,134.14022827,0.4197939932,4.6455111504,136.5872345,334.79330444,108.07291412
1559.168,HORDALAND GP.,Skade Fm.,0.9003895521,0.8892099857,2.2032566071,139.77780151,0.41987589,4.5711078644,137.50868225,340.24487305,113.71051788
1559.32,HORDALAND GP.,Skade Fm.,0.8939106464,0.8757348061,2.2101097107,149.64753723,0.4121825099,4.8402938843,137.78201294,344.26461792,119.34812164
1559.472,HORDALAND GP.,Skade Fm.,0.9155999422,0.8828292489,2.2113375664,147.18649292,0.4341388047,5.2629847527,137.98350525,347.84649658,124.9857254
1559.624,HORDALAND GP.,Skade Fm.,0.9605269432,0.9350425005,2.1853101254,138.73869324,0.4541968107,5.2896132469,138.66015625,350.9107666,130.62333679
1559.776,HORDALAND GP.,Skade Fm.,1.0763521194,1.0997729301,2.174710989,142.13145447,0.4218528867,5.1443014145,138.83209229,351.68231201,136.26094055
1559.928,HORDALAND GP.,Skade Fm.,1.1862866879,1.2245395184,2.2108709812,142.94606018,0.412391454,5.0676550865,137.83853149,347.6277771,141.89854431
1560.08,HORDALAND GP.,Skade Fm.,1.0973284245,1.1055656672,2.2623488903,132.64549255,0.4641146958,5.1891055107,136.91169739,342.37466431,140.77690125
1560.232,HORDALAND GP.,Skade Fm.,0.9755014181,0.9643658996,2.2865459919,128.12004089,0.4816350043,5.3375086784,138.0309906,339.08383179,133.57194519
1560.384,HORDALAND GP.,Skade Fm.,0.9385299087,0.9033337831,2.3210587502,134.69337463,0.4370999932,5.2958288193,140.83486938,337.11538696,126.36699677
1560.536,HORDALAND GP.,Skade Fm.,0.9068520665,0.8863537908,2.349272728,145.87928772,0.4369747639,5.3337926865,143.71386719,338.79025269,119.16204071
1560.688,HORDALAND GP.,Skade Fm.,0.8903467655,0.873652637,2.3337607384,146.31590271,0.4419436455,5.4265384674,145.56846619,343.77990723,111.95708466
1560.84,HORDALAND GP.,Skade Fm.,0.8802444935,0.8646368384,2.2419707775,143.260849,0.4499005377,5.4220366478,145.53157043,347.2243042,104.7521286
1560.992,HORDALAND GP.,Skade Fm.,0.8679014444,0.8505165577,2.1487090588,137.12776184,0.454831183,5.548535347,143.27786255,348.97686768,97.547180176
1561.144,HORDALAND GP.,Skade Fm.,0.8568000197,0.8406644464,2.2001168728,134.21064758,0.4635100961,5.782409668,141.04255676,349.26647949,94.825462341
1561.296,HORDALAND GP.,Skade Fm.,0.8581338525,0.8392999768,2.1959173679,135.86869812,0.457431525,5.907702446,141.68974304,347.75967407,92.35282135
1561.448,HORDALAND GP.,Skade Fm.,0.8619065285,0.8320336342,2.1890869141,140.20262146,0.4470181763,6.0571489334,142.65620422,346.56802368,89.880180359
1561.6,HORDALAND GP.,Skade Fm.,0.8912850022,0.8314911127,2.1777567863,144.72618103,0.4489156902,6.2582592964,143.09089661,346.73876953,87.407539368
1561.752,HORDALAND GP.,Skade Fm.,0.9679053426,0.8814246655,2.1693546772,134.67364502,0.4216040671,6.3020577431,143.14967346,348.72717285,84.934898376
1561.904,HORDALAND GP.,Skade Fm.,1.0614187717,0.9790423512,2.2543451786,117.99609375,0.3842201829,6.0784878731,142.57745361,352.71051025,82.462257385
1562.056,HORDALAND GP.,Skade Fm.,1.0197137594,0.9519875646,2.4720141888,124.36693573,0.3788946867,5.8826889992,142.20144653,356.44940186,79.628135681
1562.208,HORDALAND GP.,Skade Fm.,0.8517910242,0.7965855598,2.5932815075,140.55502319,0.4043231905,6.3844537735,142.36895752,358.57705688,76.174339294
1562.36,HORDALAND GP.,Skade Fm.,0.8277173042,0.7868796587,2.5242130756,143.1890564,0.4312452972,6.9906620979,143.12457275,358.00491333,72.720542908
1562.512,HORDALAND GP.,Skade Fm.,0.8153572679,0.7899770737,2.4194536209,145.07359314,0.4476386905,6.0927753448,143.5632019,356.49121094,69.266746521
1562.664,HORDALAND GP.,Skade Fm.,0.809157908,0.7989914417,2.3053014278,143.00215149,0.4580000043,5.0031766891,143.47966003,355.27566528,65.812942505
1562.816,HORDALAND GP.,Skade Fm.,0.8066574931,0.7937142849,2.1907980442,139.0308075,0.4562236667,4.9470057487,144.5436554,354.41549683,62.359146118
1562.968,HORDALAND GP.,Skade Fm.,0.8051870465,0.7869981527,2.1586999893,139.23655701,0.4453043044,5.4643001556,145.19570923,352.56393433,58.905349731
1563.12,HORDALAND GP.,Skade Fm.,0.805804193,0.7856022716,2.1576566696,135.50682068,0.4593881965,5.6263890266,144.75193787,348.99551392,62.326522827
1563.272,HORDALAND GP.,Skade Fm.,0.8088881969,0.78929919,2.1559000015,136.90139771,0.4990237057,5.8991999626,144.11227417,345.5375061,67.58102417
1563.424,HORDALAND GP.,Skade Fm.,0.8102163672,0.7910000086,2.152998209,136.80792236,0.4708096981,6.1312837601,144.32754517,345.35693359,72.835517883
1563.576,HORDALAND GP.,Skade Fm.,0.8080396652,0.7890667319,2.148948431,130.98510742,0.4444828928,6.5583081245,145.20928955,347.16082764,78.090019226
1563.728,HORDALAND GP.,Skade Fm.,0.8021211624,0.7816818357,2.1539666653,133.92506409,0.4534579813,6.6996126175,145.65457153,347.11233521,83.344520569
1563.88,HORDALAND GP.,Skade Fm.,0.7979032397,0.7753189206,2.1593608856,137.1385498,0.4588045776,6.7145504951,145.84606934,345.95428467,88.599021912
1564.032,HORDALAND GP.,Skade Fm.,0.800547719,0.7804521918,2.1640357971,136.86573792,0.4620591998,6.3472890854,145.91159058,346.15948486,93.30657196
1564.184,HORDALAND GP.,Skade Fm.,0.8015751243,0.7850980759,2.1790518761,132.5824585,0.4691999853,5.990319252,145.97116089,345.75167847,95.963096619
1564.336,HORDALAND GP.,Skade Fm.,0.7922888398,0.7752429247,2.1799941063,128.64567566,0.4545477927,5.4078130722,146.12025452,344.33190918,98.619613647
1564.488,HORDALAND GP.,Skade Fm.,0.7790558338,0.7607883811,2.1657838821,123.51075745,0.4271511734,4.8679385185,146.66822815,347.29144287,101.27613068
1564.64,HORDALAND GP.,Skade Fm.,0.768674314,0.7500124574,2.1668114662,119.99703979,0.4257386625,4.7182159424,147.57679749,349.47183228,103.93264771
1564.792,HORDALAND GP.,Skade Fm.,0.758746624,0.7423903942,2.1640305519,120.61564636,0.4327231348,4.4425806999,148.9773407,348.16146851,106.58917236
1564.944,HORDALAND GP.,Skade Fm.,0.7544444203,0.7385396957,2.1565420628,116.870224,0.4538508058,4.094042778,149.8609314,346.41921997,109.24568939
1565.096,HORDALAND GP.,Skade Fm.,0.7525323033,0.7364354134,2.1527059078,116.43671417,0.4658340216,4.1365504265,149.81744385,346.48666382,112.82614136
1565.248,HORDALAND GP.,Skade Fm.,0.7550876737,0.7375062704,2.1531643867,119.62032318,0.472484529,4.2846479416,149.52474976,347.72879028,116.94742584
1565.4,HORDALAND GP.,Skade Fm.,0.7605665922,0.7408658266,2.1634321213,112.46686554,0.4769999981,4.5258998871,149.64337158,349.09017944,121.06871033
1565.552,HORDALAND GP.,Skade Fm.,0.7578910589,0.7407959104,2.1658201218,110.88550568,0.4802403748,4.7895345688,150.96531677,348.84432983,125.18999481
1565.704,HORDALAND GP.,Skade Fm.,0.7518000007,0.733073771,2.1580131054,119.71598053,0.4867999852,5.1380872726,152.38171387,347.37359619,129.3112793
1565.856,HORDALAND GP.,Skade Fm.,0.7522880435,0.733045876,2.1473221779,122.91880798,0.477430135,5.5445365906,153.48556519,346.66229248,133.43255615
1566.008,HORDALAND GP.,Skade Fm.,0.7752007842,0.734767735,2.1360969543,123.66615295,0.4580000043,5.9283275604,153.87150574,347.77325439,137.18922424
1566.16,HORDALAND GP.,Skade Fm.,0.8093908429,0.7343479991,2.1369524002,124.50989532,0.4580000043,6.1391983032,154.02294922,349.16415405,134.38290405
1566.312,HORDALAND GP.,Skade Fm.,0.7724038959,0.7425459027,2.1400718689,127.99287415,0.4495616555,6.2470521927,154.17831421,349.85223389,131.57658386
1566.464,HORDALAND GP.,Skade Fm.,0.743652761,0.7994407415,2.1345462799,130.47860718,0.431400001,6.3564062119,154.47636414,350.00482178,128.77026367
1566.616,HORDALAND GP.,Skade Fm.,0.7333065271,0.8309630752,2.1387934685,125.60704041,0.431400001,6.4186306,154.84461975,349.67095947,125.96393585
1566.768,HORDALAND GP.,Skade Fm.,0.7342395186,0.7142190337,2.1403687,121.12133789,0.4408136606,6.1839413643,154.53555298,348.90655518,123.15760803
1566.92,HORDALAND GP.,Skade Fm.,0.7444081306,0.7013549805,2.1280207634,124.62486267,0.461800009,5.6968803406,153.6182251,348.23892212,120.35128784
1567.072,HORDALAND GP.,Skade Fm.,0.7194870114,0.7079651356,2.1374826431,126.56318665,0.466304332,5.5476760864,152.50918579,348.8571167,121.37620544
1567.224,HORDALAND GP.,Skade Fm.,0.7136258483,0.7228683829,2.1510322094,119.60706329,0.4750303924,5.0337128639,151.37966919,349.66738892,126.6580658
1567.376,HORDALAND GP.,Skade Fm.,0.7258819938,0.7137131691,2.1444518566,116.13540649,0.4675125778,4.473446846,151.53645325,348.34649658,131.93992615
1567.528,HORDALAND GP.,Skade Fm.,0.7321744561,0.7122006416,2.132786274,119.7440033,0.4447295964,4.6384882927,152.37585449,346.85076904,137.2217865
1567.68,HORDALAND GP.,Skade Fm.,0.7308033705,0.717066586,2.1240782738,124.45174408,0.4122999907,4.7924060822,153.16642761,346.37124634,142.50364685
1567.832,HORDALAND GP.,Skade Fm.,0.7275375128,0.7172396183,2.1251518726,125.21035767,0.4122999907,4.8984889984,152.58299255,348.5149231,147.7855072
1567.984,HORDALAND GP.,Skade Fm.,0.7339404225,0.700992167,2.1397395134,119.60945129,0.4145207107,5.0840010643,150.67523193,350.02166748,153.06736755
1568.136,HORDALAND GP.,Skade Fm.,0.7327281237,0.7034720182,2.1485414505,121.97174835,0.4199999869,5.2544355392,149.12846375,350.33084106,149.11634827
1568.288,HORDALAND GP.,Skade Fm.,0.7310734987,0.7062209249,2.1397287846,122.2166748,0.4303327501,5.4114804268,149.34422302,349.65026855,144.07913208
1568.44,HORDALAND GP.,Skade Fm.,0.7296581864,0.7085244656,2.1242520809,122.47592926,0.4607933164,5.5940742493,149.3061676,349.32589722,139.04190063
1568.592,HORDALAND GP.,Skade Fm.,0.7283055782,0.7093222141,2.115650177,121.42638397,0.4776055217,5.6522526741,149.82752991,348.31143188,134.00466919
1568.744,HORDALAND GP.,Skade Fm.,0.7304000258,0.7100377679,2.1206581593,117.28346252,0.4845446348,5.6154379845,149.84410095,347.30136108,128.96743774
1568.896,HORDALAND GP.,Skade Fm.,0.7302361727,0.7103999853,2.1287000179,113.17446136,0.464192152,5.5789999962,149.38928223,345.9145813,123.93019867
1569.048,HORDALAND GP.,Skade Fm.,0.729772985,0.7112376094,2.125079155,116.44074249,0.4683699608,5.4133620262,149.65180969,344.90039063,119.89563751
1569.2,HORDALAND GP.,Skade Fm.,0.7294590473,0.7131251693,2.1130509377,120.55760193,0.462108016,4.9502906799,151.38304138,344.39199829,118.03353882
1569.352,HORDALAND GP.,Skade Fm.,0.7291178703,0.7119675875,2.1060259342,120.13056946,0.4364211559,4.8878641129,150.58078003,344.08569336,116.17144012
1569.504,HORDALAND GP.,Skade Fm.,0.7293177247,0.7117574811,2.1036787033,118.51991272,0.451821208,4.8266201019,148.32394409,343.74282837,114.3093338
1569.656,HORDALAND GP.,Skade Fm.,0.7242850661,0.7115769982,2.1044709682,119.66971588,0.4781092703,4.8669729233,147.67604065,343.18258667,112.44723511
1569.808,HORDALAND GP.,Skade Fm.,0.7153999805,0.7094914913,2.1064343452,121.96799469,0.4491598606,5.0962824821,147.32147217,342.86505127,110.58512878
1569.96,HORDALAND GP.,Skade Fm.,0.7151203156,0.7063878775,2.1059253216,121.64338684,0.4546052814,5.1771459579,147.5567627,343.71191406,108.72303009
1570.112,HORDALAND GP.,Skade Fm.,0.7142244577,0.69904387,2.1024057865,115.79216766,0.4566769004,5.0884971619,147.84072876,344.86941528,109.57341766
1570.264,HORDALAND GP.,Skade Fm.,0.7140497565,0.695554018,2.1074886322,116.21833801,0.4429425597,5.0749821663,148.0645752,346.39593506,111.39254761
1570.416,HORDALAND GP.,Skade Fm.,0.7142739892,0.6927000284,2.12651968,114.89919281,0.4321501255,5.1722245216,146.20269775,348.21575928,113.21168518
1570.568,HORDALAND GP.,Skade Fm.,0.7139883637,0.6928705573,2.1571955681,116.11067963,0.4329440296,5.3700604439,143.13331604,348.42022705,115.03081512
1570.72,HORDALAND GP.,Skade Fm.,0.7125207186,0.6928448677,2.1457827091,112.95284271,0.4190896451,5.2114601135,140.29747009,345.55523682,116.8499527
1570.872,HORDALAND GP.,Skade Fm.,0.7140707374,0.6907655001,2.1344363689,111.96157837,0.4220308959,5.0478963852,138.82794189,339.2913208,118.66908264
1571.024,HORDALAND GP.,Skade Fm.,0.722119987,0.6925799847,2.1281459332,114.56256104,0.4330324233,4.9413113594,139.10574341,334.42153931,120.12463379
1571.176,HORDALAND GP.,Skade Fm.,0.7375017405,0.705801487,2.1289391518,116.34061432,0.4528396428,4.9376516342,140.79618835,341.80654907,119.65274811
1571.328,HORDALAND GP.,Skade Fm.,0.7421000004,0.7184384465,2.1372151375,116.67176056,0.4797376394,5.0074682236,142.12046814,346.12982178,119.18086243
1571.48,HORDALAND GP.,Skade Fm.,0.7417575121,0.7170095444,2.143599987,118.86753082,0.4971725643,5.0612998009,143.22689819,348.30493164,118.70897675
1571.632,HORDALAND GP.,Skade Fm.,0.740464747,0.7141578197,2.1425178051,124.97055054,0.4537983835,4.9789338112,144.04980469,347.31478882,118.23709106
1571.784,HORDALAND GP.,Skade Fm.,0.739553988,0.714833796,2.1388223171,121.6022644,0.4851465821,4.6893501282,144.62767029,345.21795654,117.76519775
1571.936,HORDALAND GP.,Skade Fm.,0.7376918197,0.7164006233,2.1389000416,113.8081131,0.4608516395,4.6497859955,144.86898804,340.62225342,117.29331207
1572.088,HORDALAND GP.,Skade Fm.,0.7367305756,0.7207353711,2.1377680302,112.900383,0.4482816756,4.6651263237,144.99681091,341.09347534,118.84374237
1572.24,HORDALAND GP.,Skade Fm.,0.7373718619,0.7227725983,2.133699894,116.16448212,0.4548800588,4.9107999802,145.92024231,343.71578979,121.86978912
1572.392,HORDALAND GP.,Skade Fm.,0.7382973433,0.7246699333,2.1336362362,116.3371048,0.4425134063,4.9634180069,146.9956665,347.07110596,124.89583588
